Tmin,Tmax,Pr,Date,Lat,Lon,,,,,,
10.199999999999999,17.399999999999999,-99.9,30/06/2009,-31776,-52359,,,,,,
9.1999999999999993,18.800000000000001,-99.9,01/07/2009,-31776,-52359,,,,,,
5.4000000000000004,16.800000000000001,-99.9,02/07/2009,-31776,-52359,,,,,,
1.3999999999999999,18.600000000000001,-99.9,03/07/2009,-31776,-52359,,,,,,
3.3999999999999999,17.800000000000001,-99.9,04/07/2009,-31776,-52359,,,,,,
6.7999999999999998,20,-99.9,05/07/2009,-31776,-52359,,,,,,
9,20.399999999999999,-99.9,06/07/2009,-31776,-52359,,,,,,
13.4,22.399999999999999,-99.9,07/07/2009,-31776,-52359,,,,,,
10,15.6,-99.9,08/07/2009,-31776,-52359,,,,,,
7,14.199999999999999,-99.9,09/07/2009,-31776,-52359,,,,,,
10.199999999999999,16.199999999999999,-99.9,10/07/2009,-31776,-52359,,,,,,
7.5999999999999996,13.199999999999999,-99.9,11/07/2009,-31776,-52359,,,,,,
3.6000000000000001,16,-99.9,12/07/2009,-31776,-52359,,,,,,
3.6000000000000001,14.6,-99.9,13/07/2009,-31776,-52359,,,,,,
5,12.4,-99.9,14/07/2009,-31776,-52359,,,,,,
1.8,14.4,-99.9,15/07/2009,-31776,-52359,,,,,,
11,14.199999999999999,-99.9,16/07/2009,-31776,-52359,,,,,,
5.4000000000000004,15.199999999999999,-99.9,17/07/2009,-31776,-52359,,,,,,
11.4,16.800000000000001,-99.9,18/07/2009,-31776,-52359,,,,,,
11,17.399999999999999,-99.9,19/07/2009,-31776,-52359,,,,,,
7.7999999999999998,17.199999999999999,-99.9,20/07/2009,-31776,-52359,,,,,,
12.800000000000001,17.600000000000001,-99.9,21/07/2009,-31776,-52359,,,,,,
10.800000000000001,17.199999999999999,-99.9,22/07/2009,-31776,-52359,,,,,,
2.2000000000000002,10.6,-99.9,23/07/2009,-31776,-52359,,,,,,
2.3999999999999999,9.5999999999999996,-99.9,24/07/2009,-31776,-52359,,,,,,
1.2,12.800000000000001,-99.9,25/07/2009,-31776,-52359,,,,,,
1,16,-99.9,26/07/2009,-31776,-52359,,,,,,
0.80000000000000004,18.399999999999999,-99.9,27/07/2009,-31776,-52359,,,,,,
1,16,-99.9,28/07/2009,-31776,-52359,,,,,,
1.6000000000000001,14,-99.9,29/07/2009,-31776,-52359,,,,,,
3,12.4,-99.9,30/07/2009,-31776,-52359,,,,,,
-2.3999999999999999,11.4,-99.9,31/07/2009,-31776,-52359,,,,,,
4.5999999999999996,15,-99.9,01/08/2009,-31776,-52359,,,,,,
12,14.4,-99.9,02/08/2009,-31776,-52359,,,,,,
11,16.800000000000001,-99.9,03/08/2009,-31776,-52359,,,,,,
5.7999999999999998,17.800000000000001,-99.9,04/08/2009,-31776,-52359,,,,,,
11.199999999999999,19.399999999999999,-99.9,05/08/2009,-31776,-52359,,,,,,
9,18.600000000000001,-99.9,06/08/2009,-31776,-52359,,,,,,
5,15.4,-99.9,07/08/2009,-31776,-52359,,,,,,
11.4,13,-99.9,08/08/2009,-31776,-52359,,,,,,
10.800000000000001,13.6,-99.9,09/08/2009,-31776,-52359,,,,,,
10.199999999999999,17.199999999999999,-99.9,10/08/2009,-31776,-52359,,,,,,
4.5999999999999996,21,-99.9,11/08/2009,-31776,-52359,,,,,,
4.4000000000000004,21.199999999999999,-99.9,12/08/2009,-31776,-52359,,,,,,
9,23.600000000000001,-99.9,13/08/2009,-31776,-52359,,,,,,
9.5999999999999996,22.800000000000001,-99.9,14/08/2009,-31776,-52359,,,,,,
12.4,31.399999999999999,-99.9,15/08/2009,-31776,-52359,,,,,,
15.199999999999999,31,-99.9,16/08/2009,-31776,-52359,,,,,,
10.4,24.399999999999999,-99.9,17/08/2009,-31776,-52359,,,,,,
9,14.4,-99.9,18/08/2009,-31776,-52359,,,,,,
11.800000000000001,14,-99.9,19/08/2009,-31776,-52359,,,,,,
10.6,13,-99.9,20/08/2009,-31776,-52359,,,,,,
7.5999999999999996,15,-99.9,21/08/2009,-31776,-52359,,,,,,
4.2000000000000002,17,-99.9,22/08/2009,-31776,-52359,,,,,,
10.199999999999999,23.199999999999999,-99.9,23/08/2009,-31776,-52359,,,,,,
9.4000000000000004,17.399999999999999,-99.9,24/08/2009,-31776,-52359,,,,,,
10,23.399999999999999,-99.9,25/08/2009,-31776,-52359,,,,,,
13.199999999999999,28.199999999999999,-99.9,26/08/2009,-31776,-52359,,,,,,
13.4,28.399999999999999,-99.9,27/08/2009,-31776,-52359,,,,,,
12.6,29.5,-99.9,28/08/2009,-31776,-52359,,,,,,
14.4,31.199999999999999,-99.9,29/08/2009,-31776,-52359,,,,,,
14.199999999999999,32.600000000000001,-99.9,30/08/2009,-31776,-52359,,,,,,
13.800000000000001,33,-99.9,31/08/2009,-31776,-52359,,,,,,
17.199999999999999,19.600000000000001,-99.9,01/09/2009,-31776,-52359,,,,,,
16.600000000000001,19.199999999999999,-99.9,02/09/2009,-31776,-52359,,,,,,
16.399999999999999,20,-99.9,03/09/2009,-31776,-52359,,,,,,
14.6,16.800000000000001,-99.9,04/09/2009,-31776,-52359,,,,,,
12.4,19.399999999999999,-99.9,05/09/2009,-31776,-52359,,,,,,
10.4,21,-99.9,06/09/2009,-31776,-52359,,,,,,
14,23,-99.9,07/09/2009,-31776,-52359,,,,,,
10.800000000000001,18.600000000000001,-99.9,08/09/2009,-31776,-52359,,,,,,
8.4000000000000004,14.800000000000001,-99.9,09/09/2009,-31776,-52359,,,,,,
7.4000000000000004,14.800000000000001,-99.9,10/09/2009,-31776,-52359,,,,,,
11,17.600000000000001,-99.9,11/09/2009,-31776,-52359,,,,,,
14,15.4,-99.9,12/09/2009,-31776,-52359,,,,,,
13.6,19.199999999999999,-99.9,13/09/2009,-31776,-52359,,,,,,
13.6,20,-99.9,14/09/2009,-31776,-52359,,,,,,
14.4,21.600000000000001,-99.9,15/09/2009,-31776,-52359,,,,,,
16.199999999999999,19.199999999999999,-99.9,16/09/2009,-31776,-52359,,,,,,
15.199999999999999,18.600000000000001,-99.9,17/09/2009,-31776,-52359,,,,,,
16.800000000000001,25.199999999999999,-99.9,18/09/2009,-31776,-52359,,,,,,
12,16.800000000000001,-99.9,19/09/2009,-31776,-52359,,,,,,
11,20.399999999999999,-99.9,20/09/2009,-31776,-52359,,,,,,
6.2000000000000002,20.199999999999999,-99.9,21/09/2009,-31776,-52359,,,,,,
14.4,24.600000000000001,-99.9,22/09/2009,-31776,-52359,,,,,,
10.800000000000001,17.800000000000001,-99.9,23/09/2009,-31776,-52359,,,,,,
7.7999999999999998,17.399999999999999,-99.9,24/09/2009,-31776,-52359,,,,,,
9.8000000000000007,19,-99.9,25/09/2009,-31776,-52359,,,,,,
14,25.399999999999999,-99.9,26/09/2009,-31776,-52359,,,,,,
16,21.800000000000001,-99.9,27/09/2009,-31776,-52359,,,,,,
10,16.199999999999999,-99.9,28/09/2009,-31776,-52359,,,,,,
5.2000000000000002,15.199999999999999,-99.9,29/09/2009,-31776,-52359,,,,,,
6.7999999999999998,17.199999999999999,-99.9,30/09/2009,-31776,-52359,,,,,,
12.6,16.600000000000001,-99.9,01/10/2009,-31776,-52359,,,,,,
11.800000000000001,17.399999999999999,-99.9,02/10/2009,-31776,-52359,,,,,,
7,19.199999999999999,-99.9,03/10/2009,-31776,-52359,,,,,,
13.199999999999999,22,-99.9,04/10/2009,-31776,-52359,,,,,,
17.600000000000001,19.600000000000001,-99.9,05/10/2009,-31776,-52359,,,,,,
14.6,20.199999999999999,-99.9,06/10/2009,-31776,-52359,,,,,,
9.5999999999999996,17.399999999999999,-99.9,07/10/2009,-31776,-52359,,,,,,
7.2000000000000002,17.199999999999999,-99.9,08/10/2009,-31776,-52359,,,,,,
7.5999999999999996,19.199999999999999,-99.9,09/10/2009,-31776,-52359,,,,,,
13.800000000000001,21.199999999999999,-99.9,10/10/2009,-31776,-52359,,,,,,
13.800000000000001,20.399999999999999,-99.9,11/10/2009,-31776,-52359,,,,,,
12,23.600000000000001,-99.9,12/10/2009,-31776,-52359,,,,,,
10.199999999999999,24.199999999999999,-99.9,13/10/2009,-31776,-52359,,,,,,
12,23.600000000000001,-99.9,14/10/2009,-31776,-52359,,,,,,
11,17.199999999999999,-99.9,15/10/2009,-31776,-52359,,,,,,
6.2000000000000002,18,-99.9,16/10/2009,-31776,-52359,,,,,,
12.6,19.600000000000001,-99.9,17/10/2009,-31776,-52359,,,,,,
14.6,20,-99.9,18/10/2009,-31776,-52359,,,,,,
15.6,22.399999999999999,-99.9,19/10/2009,-31776,-52359,,,,,,
15.6,25.399999999999999,-99.9,20/10/2009,-31776,-52359,,,,,,
13.6,23,-99.9,21/10/2009,-31776,-52359,,,,,,
12.4,22.199999999999999,-99.9,22/10/2009,-31776,-52359,,,,,,
13.4,26.199999999999999,-99.9,23/10/2009,-31776,-52359,,,,,,
13.800000000000001,20.399999999999999,-99.9,24/10/2009,-31776,-52359,,,,,,
9.8000000000000007,20.800000000000001,-99.9,25/10/2009,-31776,-52359,,,,,,
10.4,21.399999999999999,-99.9,26/10/2009,-31776,-52359,,,,,,
6.4000000000000004,20.600000000000001,-99.9,27/10/2009,-31776,-52359,,,,,,
15.6,25.199999999999999,-99.9,28/10/2009,-31776,-52359,,,,,,
15.800000000000001,27.800000000000001,-99.9,29/10/2009,-31776,-52359,,,,,,
18.600000000000001,30,-99.9,30/10/2009,-31776,-52359,,,,,,
21.600000000000001,28.399999999999999,-99.9,31/10/2009,-31776,-52359,,,,,,
17.399999999999999,30.399999999999999,-99.9,01/11/2009,-31776,-52359,,,,,,
17.800000000000001,26.800000000000001,-99.9,02/11/2009,-31776,-52359,,,,,,
16,23.600000000000001,-99.9,03/11/2009,-31776,-52359,,,,,,
15.199999999999999,20.600000000000001,-99.9,04/11/2009,-31776,-52359,,,,,,
20.600000000000001,25.399999999999999,-99.9,05/11/2009,-31776,-52359,,,,,,
20.199999999999999,23.399999999999999,-99.9,06/11/2009,-31776,-52359,,,,,,
15.4,23,-99.9,07/11/2009,-31776,-52359,,,,,,
11.199999999999999,19.600000000000001,-99.9,08/11/2009,-31776,-52359,,,,,,
9.4000000000000004,25.199999999999999,-99.9,09/11/2009,-31776,-52359,,,,,,
15.800000000000001,20.800000000000001,-99.9,10/11/2009,-31776,-52359,,,,,,
12.6,23.600000000000001,-99.9,11/11/2009,-31776,-52359,,,,,,
16.800000000000001,24.399999999999999,-99.9,12/11/2009,-31776,-52359,,,,,,
21.199999999999999,29,-99.9,13/11/2009,-31776,-52359,,,,,,
20.800000000000001,25.600000000000001,-99.9,14/11/2009,-31776,-52359,,,,,,
18.399999999999999,23,-99.9,15/11/2009,-31776,-52359,,,,,,
15.6,25.399999999999999,-99.9,16/11/2009,-31776,-52359,,,,,,
19,31.600000000000001,-99.9,17/11/2009,-31776,-52359,,,,,,
20,22.399999999999999,-99.9,18/11/2009,-31776,-52359,,,,,,
19.199999999999999,27.399999999999999,-99.9,19/11/2009,-31776,-52359,,,,,,
16.399999999999999,21.800000000000001,-99.9,20/11/2009,-31776,-52359,,,,,,
18.800000000000001,21.399999999999999,-99.9,21/11/2009,-31776,-52359,,,,,,
20,28.600000000000001,-99.9,22/11/2009,-31776,-52359,,,,,,
19.600000000000001,23.600000000000001,-99.9,23/11/2009,-31776,-52359,,,,,,
21,25.600000000000001,-99.9,24/11/2009,-31776,-52359,,,,,,
21.600000000000001,30,-99.9,25/11/2009,-31776,-52359,,,,,,
21,26.399999999999999,-99.9,26/11/2009,-31776,-52359,,,,,,
19.199999999999999,24.600000000000001,-99.9,27/11/2009,-31776,-52359,,,,,,
19.399999999999999,25.800000000000001,-99.9,28/11/2009,-31776,-52359,,,,,,
21.199999999999999,28.199999999999999,-99.9,29/11/2009,-31776,-52359,,,,,,
19.800000000000001,24.199999999999999,-99.9,30/11/2009,-31776,-52359,,,,,,
15.800000000000001,24.199999999999999,-99.9,01/12/2009,-31776,-52359,,,,,,
16.600000000000001,22.199999999999999,-99.9,02/12/2009,-31776,-52359,,,,,,
16.199999999999999,24.199999999999999,-99.9,03/12/2009,-31776,-52359,,,,,,
12,20.600000000000001,-99.9,04/12/2009,-31776,-52359,,,,,,
10,24.399999999999999,-99.9,05/12/2009,-31776,-52359,,,,,,
18.800000000000001,23.800000000000001,-99.9,06/12/2009,-31776,-52359,,,,,,
16.600000000000001,24.199999999999999,-99.9,07/12/2009,-31776,-52359,,,,,,
17.199999999999999,23.199999999999999,-99.9,08/12/2009,-31776,-52359,,,,,,
18.300000000000001,24.399999999999999,-99.9,09/12/2009,-31776,-52359,,,,,,
19.600000000000001,24,-99.9,10/12/2009,-31776,-52359,,,,,,
21,24.600000000000001,-99.9,11/12/2009,-31776,-52359,,,,,,
16.600000000000001,21.600000000000001,-99.9,12/12/2009,-31776,-52359,,,,,,
14.199999999999999,24,-99.9,13/12/2009,-31776,-52359,,,,,,
11.6,24.600000000000001,-99.9,14/12/2009,-31776,-52359,,,,,,
15,28.100000000000001,-99.9,15/12/2009,-31776,-52359,,,,,,
16.399999999999999,27.199999999999999,-99.9,16/12/2009,-31776,-52359,,,,,,
19.199999999999999,24.800000000000001,-99.9,17/12/2009,-31776,-52359,,,,,,
20.199999999999999,26.800000000000001,-99.9,18/12/2009,-31776,-52359,,,,,,
22,33.600000000000001,-99.9,19/12/2009,-31776,-52359,,,,,,
21.600000000000001,30.199999999999999,-99.9,20/12/2009,-31776,-52359,,,,,,
22,24.600000000000001,-99.9,21/12/2009,-31776,-52359,,,,,,
21.600000000000001,27,-99.9,22/12/2009,-31776,-52359,,,,,,
22.800000000000001,27.399999999999999,-99.9,23/12/2009,-31776,-52359,,,,,,
23.600000000000001,31.800000000000001,-99.9,24/12/2009,-31776,-52359,,,,,,
23.199999999999999,29.800000000000001,-99.9,25/12/2009,-31776,-52359,,,,,,
23.600000000000001,28.600000000000001,-99.9,26/12/2009,-31776,-52359,,,,,,
23.399999999999999,30,-99.9,27/12/2009,-31776,-52359,,,,,,
21.399999999999999,29.399999999999999,-99.9,28/12/2009,-31776,-52359,,,,,,
21.399999999999999,30.600000000000001,-99.9,29/12/2009,-31776,-52359,,,,,,
21,28.600000000000001,-99.9,30/12/2009,-31776,-52359,,,,,,
17.399999999999999,25.399999999999999,-99.9,31/12/2009,-31776,-52359,,,,,,
15.6,27,-99.9,01/01/2010,-31776,-52359,,,,,,
19.600000000000001,30,-99.9,02/01/2010,-31776,-52359,,,,,,
19.600000000000001,28,-99.9,03/01/2010,-31776,-52359,,,,,,
22.800000000000001,29.800000000000001,-99.9,04/01/2010,-31776,-52359,,,,,,
22.800000000000001,32.399999999999999,-99.9,05/01/2010,-31776,-52359,,,,,,
19.600000000000001,28.800000000000001,-99.9,06/01/2010,-31776,-52359,,,,,,
14,25,-99.9,07/01/2010,-31776,-52359,,,,,,
19.600000000000001,26,-99.9,08/01/2010,-31776,-52359,,,,,,
21.199999999999999,31.399999999999999,-99.9,09/01/2010,-31776,-52359,,,,,,
22.600000000000001,29.399999999999999,-99.9,10/01/2010,-31776,-52359,,,,,,
20.600000000000001,28.800000000000001,-99.9,11/01/2010,-31776,-52359,,,,,,
22,30,-99.9,12/01/2010,-31776,-52359,,,,,,
16.199999999999999,26,-99.9,13/01/2010,-31776,-52359,,,,,,
16.399999999999999,28,-99.9,14/01/2010,-31776,-52359,,,,,,
14.199999999999999,28.399999999999999,-99.9,15/01/2010,-31776,-52359,,,,,,
20,23.800000000000001,-99.9,16/01/2010,-31776,-52359,,,,,,
17.800000000000001,31.600000000000001,-99.9,17/01/2010,-31776,-52359,,,,,,
20.199999999999999,32.799999999999997,-99.9,18/01/2010,-31776,-52359,,,,,,
23,27.600000000000001,-99.9,19/01/2010,-31776,-52359,,,,,,
18.600000000000001,26,-99.9,20/01/2010,-31776,-52359,,,,,,
16.399999999999999,27.600000000000001,-99.9,21/01/2010,-31776,-52359,,,,,,
16.199999999999999,27,-99.9,22/01/2010,-31776,-52359,,,,,,
16.399999999999999,27.600000000000001,-99.9,23/01/2010,-31776,-52359,,,,,,
22.199999999999999,28,-99.9,24/01/2010,-31776,-52359,,,,,,
22.399999999999999,29.199999999999999,-99.9,25/01/2010,-31776,-52359,,,,,,
22.199999999999999,29.199999999999999,-99.9,26/01/2010,-31776,-52359,,,,,,
23,27.800000000000001,-99.9,27/01/2010,-31776,-52359,,,,,,
21.199999999999999,30.199999999999999,-99.9,28/01/2010,-31776,-52359,,,,,,
21.800000000000001,30.600000000000001,-99.9,29/01/2010,-31776,-52359,,,,,,
20.199999999999999,32.899999999999999,-99.9,30/01/2010,-31776,-52359,,,,,,
22.699999999999999,32,-99.9,31/01/2010,-31776,-52359,,,,,,
23.600000000000001,31.399999999999999,-99.9,01/02/2010,-31776,-52359,,,,,,
23.199999999999999,31.199999999999999,-99.9,02/02/2010,-31776,-52359,,,,,,
24.800000000000001,38.200000000000003,-99.9,03/02/2010,-31776,-52359,,,,,,
23.600000000000001,27.600000000000001,-99.9,04/02/2010,-31776,-52359,,,,,,
22,30.800000000000001,-99.9,05/02/2010,-31776,-52359,,,,,,
23.399999999999999,30.399999999999999,-99.9,06/02/2010,-31776,-52359,,,,,,
22.399999999999999,33.100000000000001,-99.9,07/02/2010,-31776,-52359,,,,,,
23.199999999999999,26.800000000000001,-99.9,08/02/2010,-31776,-52359,,,,,,
19.399999999999999,30.399999999999999,-99.9,09/02/2010,-31776,-52359,,,,,,
19.199999999999999,31.199999999999999,-99.9,10/02/2010,-31776,-52359,,,,,,
23.399999999999999,31.800000000000001,-99.9,11/02/2010,-31776,-52359,,,,,,
24.800000000000001,31.600000000000001,-99.9,12/02/2010,-31776,-52359,,,,,,
23,33.799999999999997,-99.9,13/02/2010,-31776,-52359,,,,,,
23.199999999999999,30.399999999999999,-99.9,14/02/2010,-31776,-52359,,,,,,
22,26.399999999999999,-99.9,15/02/2010,-31776,-52359,,,,,,
18.399999999999999,23.800000000000001,-99.9,16/02/2010,-31776,-52359,,,,,,
18.199999999999999,25.699999999999999,-99.9,17/02/2010,-31776,-52359,,,,,,
20,27.399999999999999,-99.9,18/02/2010,-31776,-52359,,,,,,
20.800000000000001,30.5,-99.9,19/02/2010,-31776,-52359,,,,,,
22.600000000000001,33.799999999999997,-99.9,20/02/2010,-31776,-52359,,,,,,
23.800000000000001,30,-99.9,21/02/2010,-31776,-52359,,,,,,
23.199999999999999,30,-99.9,22/02/2010,-31776,-52359,,,,,,
22.399999999999999,28.5,-99.9,23/02/2010,-31776,-52359,,,,,,
16.600000000000001,24.399999999999999,-99.9,24/02/2010,-31776,-52359,,,,,,
13.4,22.800000000000001,-99.9,25/02/2010,-31776,-52359,,,,,,
12.6,24.399999999999999,-99.9,26/02/2010,-31776,-52359,,,,,,
13.6,26,-99.9,27/02/2010,-31776,-52359,,,,,,
17.899999999999999,26.399999999999999,-99.9,28/02/2010,-31776,-52359,,,,,,
17.399999999999999,27.800000000000001,-99.9,01/03/2010,-31776,-52359,,,,,,
19,29.5,-99.9,02/03/2010,-31776,-52359,,,,,,
21.800000000000001,28.899999999999999,-99.9,03/03/2010,-31776,-52359,,,,,,
23.600000000000001,29,-99.9,04/03/2010,-31776,-52359,,,,,,
21.600000000000001,29.600000000000001,-99.9,05/03/2010,-31776,-52359,,,,,,
19,30.399999999999999,-99.9,06/03/2010,-31776,-52359,,,,,,
19,28.399999999999999,-99.9,07/03/2010,-31776,-52359,,,,,,
21.399999999999999,28.699999999999999,-99.9,08/03/2010,-31776,-52359,,,,,,
20.600000000000001,26.600000000000001,-99.9,09/03/2010,-31776,-52359,,,,,,
21,28.300000000000001,-99.9,10/03/2010,-31776,-52359,,,,,,
19.800000000000001,28.199999999999999,-99.9,11/03/2010,-31776,-52359,,,,,,
18.399999999999999,25.399999999999999,-99.9,12/03/2010,-31776,-52359,,,,,,
16.399999999999999,27,-99.9,13/03/2010,-31776,-52359,,,,,,
18.699999999999999,29.899999999999999,-99.9,14/03/2010,-31776,-52359,,,,,,
15.800000000000001,23.199999999999999,-99.9,15/03/2010,-31776,-52359,,,,,,
9.5999999999999996,24.899999999999999,-99.9,16/03/2010,-31776,-52359,,,,,,
11.800000000000001,27,-99.9,17/03/2010,-31776,-52359,,,,,,
19.600000000000001,31.199999999999999,-99.9,18/03/2010,-31776,-52359,,,,,,
21,27.199999999999999,-99.9,19/03/2010,-31776,-52359,,,,,,
20.199999999999999,27.800000000000001,-99.9,20/03/2010,-31776,-52359,,,,,,
20,27.800000000000001,-99.9,21/03/2010,-31776,-52359,,,,,,
18.600000000000001,27.600000000000001,-99.9,22/03/2010,-31776,-52359,,,,,,
14.6,26.699999999999999,-99.9,23/03/2010,-31776,-52359,,,,,,
13.1,28,-99.9,24/03/2010,-31776,-52359,,,,,,
17.600000000000001,25.199999999999999,-99.9,25/03/2010,-31776,-52359,,,,,,
18.600000000000001,25,-99.9,26/03/2010,-31776,-52359,,,,,,
21.800000000000001,26.600000000000001,-99.9,27/03/2010,-31776,-52359,,,,,,
20.199999999999999,27.399999999999999,-99.9,28/03/2010,-31776,-52359,,,,,,
15.6,26.199999999999999,-99.9,29/03/2010,-31776,-52359,,,,,,
14.800000000000001,28.199999999999999,-99.9,30/03/2010,-31776,-52359,,,,,,
15,29.100000000000001,-99.9,31/03/2010,-31776,-52359,,,,,,
18,32.100000000000001,-99.9,01/04/2010,-31776,-52359,,,,,,
20.199999999999999,30.800000000000001,-99.9,02/04/2010,-31776,-52359,,,,,,
19.399999999999999,25,-99.9,03/04/2010,-31776,-52359,,,,,,
15.4,22.600000000000001,-99.9,04/04/2010,-31776,-52359,,,,,,
12.6,23.100000000000001,-99.9,05/04/2010,-31776,-52359,,,,,,
12.6,22.199999999999999,-99.9,06/04/2010,-31776,-52359,,,,,,
12.800000000000001,21.399999999999999,-99.9,07/04/2010,-31776,-52359,,,,,,
14,24,-99.9,08/04/2010,-31776,-52359,,,,,,
13.6,24.800000000000001,-99.9,09/04/2010,-31776,-52359,,,,,,
12.699999999999999,25.300000000000001,-99.9,10/04/2010,-31776,-52359,,,,,,
13.199999999999999,27.899999999999999,-99.9,11/04/2010,-31776,-52359,,,,,,
14.4,28.699999999999999,-99.9,12/04/2010,-31776,-52359,,,,,,
18.399999999999999,31.199999999999999,-99.9,13/04/2010,-31776,-52359,,,,,,
16.600000000000001,31.899999999999999,-99.9,14/04/2010,-31776,-52359,,,,,,
15.4,22.800000000000001,-99.9,15/04/2010,-31776,-52359,,,,,,
13.800000000000001,23.800000000000001,-99.9,16/04/2010,-31776,-52359,,,,,,
10.800000000000001,27.300000000000001,-99.9,17/04/2010,-31776,-52359,,,,,,
17.600000000000001,34.200000000000003,-99.9,18/04/2010,-31776,-52359,,,,,,
21,27.600000000000001,-99.9,19/04/2010,-31776,-52359,,,,,,
17.800000000000001,25,-99.9,20/04/2010,-31776,-52359,,,,,,
18.600000000000001,25.199999999999999,-99.9,21/04/2010,-31776,-52359,,,,,,
15.800000000000001,20.600000000000001,-99.9,22/04/2010,-31776,-52359,,,,,,
10,19.5,-99.9,23/04/2010,-31776,-52359,,,,,,
8.8000000000000007,20.399999999999999,-99.9,24/04/2010,-31776,-52359,,,,,,
16.800000000000001,23.800000000000001,-99.9,25/04/2010,-31776,-52359,,,,,,
16.800000000000001,21.800000000000001,-99.9,26/04/2010,-31776,-52359,,,,,,
10,20.399999999999999,-99.9,27/04/2010,-31776,-52359,,,,,,
6.2000000000000002,21.800000000000001,-99.9,28/04/2010,-31776,-52359,,,,,,
6.4000000000000004,23.600000000000001,-99.9,29/04/2010,-31776,-52359,,,,,,
7.2000000000000002,24.800000000000001,-99.9,30/04/2010,-31776,-52359,,,,,,
9.3000000000000007,26.399999999999999,-99.9,01/05/2010,-31776,-52359,,,,,,
9.5999999999999996,25.5,-99.9,02/05/2010,-31776,-52359,,,,,,
8.4000000000000004,23.5,-99.9,03/05/2010,-31776,-52359,,,,,,
16.600000000000001,19.899999999999999,-99.9,04/05/2010,-31776,-52359,,,,,,
11.9,21.199999999999999,-99.9,05/05/2010,-31776,-52359,,,,,,
14.6,23.399999999999999,-99.9,06/05/2010,-31776,-52359,,,,,,
12.4,19.199999999999999,-99.9,07/05/2010,-31776,-52359,,,,,,
10,19,-99.9,08/05/2010,-31776,-52359,,,,,,
11,20.199999999999999,-99.9,09/05/2010,-31776,-52359,,,,,,
10.199999999999999,17.800000000000001,-99.9,10/05/2010,-31776,-52359,,,,,,
12.4,20.800000000000001,-99.9,11/05/2010,-31776,-52359,,,,,,
12.4,22.5,-99.9,12/05/2010,-31776,-52359,,,,,,
12.6,22.800000000000001,-99.9,13/05/2010,-31776,-52359,,,,,,
9.1999999999999993,22.5,-99.9,14/05/2010,-31776,-52359,,,,,,
14.6,26.600000000000001,-99.9,15/05/2010,-31776,-52359,,,,,,
9.5,18.399999999999999,-99.9,16/05/2010,-31776,-52359,,,,,,
9.4000000000000004,20.300000000000001,-99.9,17/05/2010,-31776,-52359,,,,,,
15.800000000000001,17.600000000000001,-99.9,18/05/2010,-31776,-52359,,,,,,
15.199999999999999,19,-99.9,19/05/2010,-31776,-52359,,,,,,
15.9,23,-99.9,20/05/2010,-31776,-52359,,,,,,
18,22.199999999999999,-99.9,21/05/2010,-31776,-52359,,,,,,
17.600000000000001,22.800000000000001,-99.9,22/05/2010,-31776,-52359,,,,,,
18.199999999999999,22.399999999999999,-99.9,23/05/2010,-31776,-52359,,,,,,
